id|ret
25074|用 户 来 电 反 映 对 1   月 份 产 生 的 1 0 0 元 流 量 费 用 存 在 疑 义 ， 按 移 动 上 网 日 志 向 用 户 正 常 解 释 ， 用 户 不 认 可 ， 我 方 按 照 快 速 流 程 核 减 费 用 ， 用 户 仍 不 认 可 ， 强 烈 要 求 我 方 查 询 具 体 原 因 ， 请 处 理 并 回 复 ， 谢 谢 ！
25075|用 户 来 电 表 示 自 己 在 手 机 营 业 厅 办 理 4 9 元 2 0 g 大 流 量 权 益 包 ， 但 是 自 己 发 现 自 己 就 自 动 续 订 了 ， 现 用 户 来 电 表 示 要 求 我 方 为 其 取 消 ， 请 处 理 谢 谢 ！
25076|用 户 来 电 对 2 0 2 0 1 2   月 份 产 生 的 2 2 0 元 流 量 费 不 认 可 ， 我 方 经 系 统 查 询 安 上 网 日 志 向 用 户 解 释 ， 用 户 不 认 可 ， 称 自 己 没 有 使 用 过 ， 考 虑 用 户 情 况 ， 我 方 承 诺 为 其 核 减 2 2 0 元 ， 同 时 告 知 一 次 性 处 理 ， 无 法 打 印 发 票 ， 3 - 5   工 作 日 到 账 ， 用 户 认 可 ， 我 方 报 结 束 语 挂 机 （ 仅 调 账 ）
25077|* * * * * * * * 某 某 人 ， 用 户 来 电 反 映 1   月 份 产 生 6 0 0 元 流 量 费 ， 称 流 量 超 出 没 有 及 时 提 醒 ， 对 费 用 不 认 可 ， 请 尽 快 处 理 并 回 复 。
25078|用 户 来 电 对 2 0 2 1 0 1 月 产 生 的 1 8 . 2 元 的 流 量 费 有 疑 义 ， 我 方 经 系 统 查 询 安 上 网 日 志 向 用 户 解 释 ， 用 户 不 认 可 ， 我 方 按 快 速 处 理 向 用 户 核 减 费 用 ， 用 户 不 认 可 要 求 核 实 原 因 ， 请 处 理 ， 谢 谢 。
25079|用 户 来 电 称 自 己 使 用 的 都 是 免 流 软 件 为 什 么 走 的 自 己 的 流 量 ， 我 方 按 照 上 网 日 志 与 用 户 解 释 并 告 知 用 户 可 以 通 过 手 厅 查 询 流 量 使 用 情 况 ， 用 户 不 认 可 ， 现 用 户 要 求 我 方 反 馈 核 实 处 理 ， 请 处 理 ， 谢 谢
25080|用 户 来 电 反 映 自 己 办 理 套 餐 时 没 有 告 知 有 违 约 金 ， 我 方 已 向 用 户 正 常 解 释 ， 用 户 不 认 可 ， 用 户 称 当 时 办 理 时 我 方 并 未 告 知 有 违 约 金 ， 现 用 户 要 求 我 方 核 实 原 因 并 回 复 ， 请 处 理 ， 谢 谢
25081|用 户 来 电 反 映 收 到 短 信 提 示 用 户 积 分 兑 换 了 一 个 洗 手 液 ， 用 户 称 自 己 没 有 使 用 ， 我 方 经 系 统 查 询 用 户 兑 换 积 分 为 0 分 ， 用 户 不 认 可 ， 用 户 要 求 我 方 核 实 原 因 并 回 复 ， 请 处 理 谢 谢 ！
25082|用 户 来 电 称 多 个 号 码 都 显 示 送 餐 ， 我 方 经 系 统 查 询 显 示 用 户 有 送 餐 3 . 6 元 ， 用 户 不 认 可 ， 称 自 己 没 有 去 过 ， 要 求 后 台 核 实 并 尽 快 联 系 处 理 ， 谢 谢
25083|用 户 来 电 反 映 手 机 在 所 有 地 方 均 无 法 连 接 网 络 ， 查 询 用 户 手 机 状 态 正 常 ， 已 为 用 户 一 键 体 检 ， 无 效 ； 建 议 用 户 换 机 尝 试 ， 用 户 不 认 可 ， 要 求 投 诉 ， 请 尽 快 处 理 ， 谢 谢 。
25084|* * * * * * * * 某 某 人 ， 用 户 来 电 反 映 在 2 0 2 1 - 0 1 - 2 4   1 5 :   1 5 :   1 5   办 理 了 携 号 转 网 ， 但 现 发 现 号 码 转 到 了 * * * * * * * * ， 用 户 称 自 己 已 经 接 收 到 了 ， 现 对 此 不 满 ， 要 求 核 实 处 理 并 回 复 。
25085|用 户 来 电 称 ， 自 己 手 机 号 码 被 停 机 ， 我 方 查 询 到 用 户 号 码 被 疑 似 骚 扰 停 机 （ 标 记 ） 停 机 ， 我 方 已 向 用 户 正 常 解 释 ， 用 户 强 烈 不 认 可 ， 用 户 称 自 己 手 机 号 码 被 停 机 ， 我 方 查 询 到 用 户 号 码 被 疑 似 骚 扰 停 机 （ 标 记 ） 关 停 ， 用 户 强 烈 不 认 可 ， 用 户 称 自 己 手 机 号 码 为 什 么 会 停 机 ， 烦 请 后 台 人 员 处 理 ， 谢 谢
25086|* * * * * * * * 用 户 来 电 反 映 ， 称 自 己 从 北 京 到 河 南 ， 大 数 据 行 程 码 显 示 去 过 凤 贤 地 区 ， 用 户 称 自 己 并 没 有 去 过 ， 要 求 我 方 核 实 ， 请 尽 快 处 理 并 回 复 。
25087|用 户 来 电 称 自 己 没 有 办 理 宽 带 续 费 ， 为 什 么 会 有 一 个 9 元 2 g   流 量 包 ， 我 方 查 询 到 用 户 办 理 的 是 全 家 福 1 4 8   专 属 ， 用 户 称 自 己 没 有 办 理 过 ， 我 某 某 人 常 解 释 ， 用 户 不 认 可 ， 请 处 理 ， 谢 谢
25088|用 户 来 电 反 映 手 机 在 所 有 地 方 均 无 法 连 接 网 络 ， 查 询 用 户 手 机 状 态 正 常 ， 已 为 用 户 一 键 体 检 ， 无 效 ； 建 议 用 户 换 机 尝 试 ， 用 户 不 认 可 ， 要 求 投 诉 ， 请 尽 快 处 理 ， 谢 谢 。
25089|客 户 来 电 反 映 行 程 码 无 法 正 常 使 用 ， 我 方 建 议 客 户 稍 后 再 试 ， 客 户 不 认 可 ， 要 求 我 方 上 报 反 馈 ， 请 处 理 ， 谢 谢 ！
25090|用 户 来 电 反 映 对 欠 费 - 6 4 . 6 2 元 有 疑 义 ， 我 方 经 系 统 查 询 用 户 欠 费 为 2 0 2 0 年 4 月 - 2 0 2 1 年 1 月 欠 费 ， 向 用 户 正 常 解 释 ， 用 户 不 认 可 ， 称 自 己 办 理 的 包 年 业 务 ， 没 有 超 出 ， 要 求 我 方 核 实 原 因 并 回 复 ， 请 处 理 ， 谢 谢
25091|* * * * * * * * 用 户 来 电 反 映 ， 2 0 2 0 年 5 月 5 日 没 有 办 理 畅 爽 冰 激 凌 5 G 套 餐 2 9 9 元 购 机 套 餐 折 扣 （ 7 折 ） 1 2 个 月 合 约 （ 社 会 渠 道 ） 合 约 ， 现 要 求 核 实 原 因 ， 请 尽 快 处 理 并 回 复 。
25092|用 户 来 电 反 映 自 己 在 手 机 营 业 厅 订 购 了 一 个 3 0 元 1 0 g   冰 激 凌 套 餐 本 地 版 （ 已 统 一 全 国 和 本 地 流 量 计 费 方 式 ） ， 用 户 称 自 己 在 手 机 营 业 厅 办 理 的 时 候 没 有 提 示 自 己 ， 用 户 对 此 不 认 可 ， 用 户 称 自 己 订 购 的 时 候 也 没 有 提 示 自 己 ， 用 户 要 求 我 方 核 实 原 因 ， 请 处 理 ， 谢 谢
25093|用 户 来 电 反 映 对 1   月 份 产 生 的 6 0 元 流 量 费 用 存 在 疑 义 ， 按 移 动 上 网 日 志 向 用 户 正 常 解 释 ， 用 户 不 认 可 ， 我 方 按 照 快 速 流 程 核 减 费 用 ， 用 户 仍 不 认 可 ， 强 烈 要 求 我 方 查 询 具 体 原 因 ， 请 处 理 并 回 复 ， 谢 谢 ！
25094|用 户 来 电 反 映 对 订 购 的 3 0 元 6 g 大 流 量 权 益 包 （ 立 即 生 效 ） 有 疑 义 ， 我 方 经 系 统 查 询 用 户 在 2 0 2 1 - 0 1 - 0 8   0 9 :   1 9 :   1 9   订 购 的 ， 用 户 不 认 可 ， 称 自 己 没 有 订 购 过 ， 要 求 我 方 退 还 本 月 产 生 的 费 用 ， 请 处 理 ， 谢 谢
25095|客 户 来 电 反 映 无 法 接 收 到 短 信 ， 请 提 供 下 发 的 号 码 * * * * * * * * 以 及 时 间 2 0 2 1 . 0 2 . 1 0 :   上 午 8 点 ， 为 客 户 记 录 反 映 ， 客 户 的 诉 求 要 求 尽 快 处 理 ， 谢 谢 ！
25096|用 户 来 电 反 映 自 己 的 手 机 号 码 收 到 了 短 信 提 示 ， 用 户 称 自 己 没 有 收 到 ， 用 户 要 求 我 方 尽 快 为 其 补 发 ， 请 尽 快 处 理 ， 谢 谢 ！
25097|非 常 感 谢 您 向 我 们 提 供 这 些 宝 贵 信 息 ， 我 们 已 经 对 您 反 应 的 问 题 进 行 记 录 反 馈 ， 同 时 我 公 司 也 会 持 续 优 化 网 络 ， 建 议 您 留 意 以 后 的 使 用 情 况 ， 谢 谢 ！ ; 投 诉 现 象 最 近 发 生 时 间 ： 一 直 信 号 不 好 ;
25098|用 户 来 电 反 映 手 机 号 码 订 购 了 9 元 1 0 g   今 日 头 条 国 内 定 向 流 量 ， 用 户 称 自 己 没 有 订 购 此 流 量 包 ， 我 方 经 系 统 查 询 用 户 订 购 的 是 9 元 1 0 g   今 日 头 条 国 内 定 向 流 量 ， 用 户 不 认 可 ， 要 求 我 方 核 实 原 因 并 退 费 ， 请 处 理 ， 谢 谢
25099|用 户 来 电 对 2 0 2 1 年 3 月 产 生 的 流 量 有 异 议 ， 称 自 己 没 有 使 用 这 么 多 ， 我 方 按 照 上 网 日 志 及 客 户 使 用 情 况 正 常 解 释 ， 用 户 不 认 可 ， 要 求 我 方 核 实 无 法 正 常 使 用 的 原 因 并 回 复 请 处 理 ， 谢 谢 。
25100|客 户 来 电 反 映 自 己 本 月 超 出 流 量 1 3 6 . 8 9 元 ， 我 方 按 上 网 日 志 解 释 ， 用 户 不 认 可 ， 我 方 按 快 速 流 程 处 理 ， 用 户 承 担 9 0 元 ， 其 余 核 减 ， 我 方 承 诺 为 其 核 减 1 3 6 . 8 9 元 ， 烦 请 后 台 处 理 谢 谢 。 *   *   *
25101|非 常 感 谢 您 向 我 们 提 供 这 些 宝 贵 信 息 ， 我 们 已 经 对 您 反 应 的 问 题 进 行 记 录 反 馈 ， 同 时 我 公 司 也 会 持 续 优 化 网 络 ， 建 议 您 留 意 以 后 的 使 用 情 况 ， 谢 谢 ！ ; 投 诉 现 象 最 近 发 生 时 间 ： 以 前 信 号 很 好 ， 最 近 信 号 不 好 ;
25102|用 户 来 电 反 映 对 央 视 影 音 免 流 服 务 不 认 可 ， 我 方 已 按 照 口 径 解 释 ， 用 户 不 认 可 ， 称 自 己 央 视 影 音 免 流 范 围 内 的 流 量 使 用 多 少 ， 要 求 我 方 核 实 ， 请 处 理 ， 谢 谢 ！
25103|用 户 来 电 反 映 自 己 的 手 机 号 码 行 程 卡 问 题 ， 用 户 称 自 己 的 行 程 卡 显 示 去 过 其 他 地 方 ， 但 是 用 户 称 自 己 没 有 去 过 ， 现 用 户 要 求 我 方 协 助 处 理 ， 请 处 理 ， 谢 谢 ！
25104|用 户 来 电 称 自 己 在 手 机 营 业 厅 兑 换 了 一 个 小 礼 品 ， 半 个 月 没 有 收 到 ， 但 是 半 个 月 还 没 有 收 到 ， 用 户 要 求 我 方 核 实 处 理 ， 请 处 理 谢 谢 ！
25105|用 户 来 电 反 馈 自 己 号 码 * * * * * * * * 在 本 月 产 生 了 2 1 元 的 上 网 流 量 费 ， 我 方 按 照 上 网 日 志 与 用 户 解 释 并 告 知 用 户 可 以 通 过 手 厅 查 询 流 量 使 用 情 况 ， 用 户 不 认 可 ， 要 求 我 方 为 其 上 报 反 馈 并 核 实 处 理 ， 烦 请 尽 快 处 理 ， 谢 谢 。
25106|* * * * * * * * 用 户 再 次 来 电 反 映 本 机 号 码 流 量 使 用 问 题 ， 详 见 ： t s * * * * * * * * （ 完 成 ） ， 称 自 己 没 有 收 到 短 信 提 醒 ， 要 求 我 方 尽 快 核 实 处 理 此 问 题 ， 请 尽 快 核 实 处 理 谢 谢 ！
25107|用 户 来 电 反 映 宽 带 无 法 上 网 ， 我 方 经 系 统 查 询 用 户 宽 带 状 态 正 常 ， 建 议 用 户 重 启 宽 带 编 码 或 光 猫 和 路 由 器 尝 试 ， 用 户 不 认 可 ， 称 自 己 重 启 多 次 ， 要 求 我 方 核 实 原 因 并 尽 快 回 电 ， 请 处 理 ， 谢 谢
25108|* * * * * * * * 用 户 来 电 反 映 本 机 号 码 无 法 发 送 短 信 ， 经 系 统 查 询 该 号 码 状 态 正 常 ， 短 信 中 心 号 码 设 置 正 常 ， 用 户 强 烈 不 认 可 ， 称 自 己 的 号 码 信 号 是 正 常 的 ， 要 求 我 方 核 实 原 因 并 回 复 ， 谢 谢 。
25109|* * * * * * * * 某 某 人 ， 此 号 码 在 2 0 2 1 - 0 1 - 1 6   1 4 :   1 5 :   1 5   使 用 了 腾 讯 专 属 流 量 ， 用 户 称 一 直 使 用 的 是 腾 讯 专 属 流 量 ， 对 此 不 认 可 ， 请 核 实 之 后 并 回 复 谢 谢 ！
25110|用 户 来 电 反 映 自 己 手 机 号 码 无 法 使 用 ， 经 我 方 核 实 用 户 为 局 方 停 机 ， 我 方 按 照 知 识 库 口 径 与 用 户 解 释 ： 经 核 查 ， 您 的 号 码 由 于 呼 叫 频 次 异 常 ， 根 据 行 业 监 管 部 门 管 理 要 求 ， 我 公 司 现 已 对 该 号 码 进 行 关 停 。 ” 请 机 主 本 人 务 必 携 带 身 份 证 原 件 和 手 机 号 卡 ， 至 联 通 自 有 营 业 厅 进 行 实 名 认 证 并 签 写 承 诺 函 后 可 复 机 一 次 ， 需 要 提 示 您 ， 请 规 范 呼 叫 行 为 ， 若 仍 出 现 呼 叫 频 次 异 常 被 停 机 ， 将 不 允 复 机 。 ” 若 客 户 无 s i m 卡 ， 需 提 供 辅 助 认 证 （ 3 - 6 个 月 缴 费 凭 证 、 通 话 记 录 、 服 务 密 码 任 选 2 项 ） ， 机 主 本 人 持 身 份 证 原 件 到 厅
25111|用 户 来 电 反 映 称 在 2 0 2 0 - 1 2 - 0 5   1 5 :   5 1 :   1 5   接 到 我 方 外 呼 电 话 办 理 了 5 G 全 家 福 套 餐 ， 用 户 称 当 时 办 理 时 告 知 用 户 可 以 免 费 续 费 5 G 全 家 福 套 餐 ， 用 户 称 当 时 办 理 时 工 作 人 员 告 知 用 户 可 以 免 费 续 费 5 G 全 家 福 套 餐 ， 用 户 称 当 时 办 理 时 工 作 人 员 告 知 用 户 可 以 免 费 续 费 5 G 全 家 福 套 餐 ， 用 户 称 当 时 办 理 时 营 业 厅 人 员 告 知 用 户 可 以 免 费 续 费 5 G 全 家 福 套 餐 ， 用 户 称 当 时 办 理 时 营 业 厅 人 员 告 知 用 户 可 以 免 费 续 费 5 G 全 家 福 套 餐 ， 用 户 称 当 时 办 理 时 营 业 厅 人 员 告 知 用 户 可 以 免 费 续 费 5 G 全 家 福 套 餐 ， 用 户 称 当 时 办 理 时 营 业 厅 人 员 告 知 用 户 可 以 免 费 续 费 5 G 全 家 福 套 餐 ， 用 户 称 当 时 营 业 厅 人 员 告 知 用 户 可 以 免 费
25112|用 户 来 电 反 馈 自 己 号 码 行 程 卡 问 题 ， 用 户 称 自 己 去 过 越 南 ， 但 是 自 己 没 有 去 过 ， 用 户 要 求 我 方 为 其 核 实 具 体 原 因 ， 烦 请 相 关 人 员 核 实 并 处 理 ， 谢 谢 。
25113|用 户 来 电 对 2 0 2 1 0 1 月 产 生 的 3 8 3 . 4 8 元 的 流 量 费 有 疑 义 ， 我 方 经 系 统 查 询 安 上 网 日 志 向 用 户 解 释 ， 用 户 不 认 可 ， 我 方 按 快 速 处 理 向 用 户 核 减 费 用 ， 用 户 不 认 可 要 求 核 实 原 因 ， 请 处 理 ， 谢 谢 。
25114|用 户 来 电 反 映 自 己 的 手 机 号 码 信 号 正 常 ， 但 是 无 法 上 网 ， 我 方 通 过 系 统 查 询 用 户 手 机 状 态 正 常 ， 一 键 体 检 正 常 ， 请 处 理 ， 谢 谢 ！
25115|用 户 来 电 反 映 自 己 新 开 卡 的 号 码 ， 用 户 称 自 己 不 知 道 自 己 的 身 份 证 是 什 么 ， 我 方 告 知 用 户 新 开 卡 需 要 用 户 提 供 一 些 相 关 的 信 息 ， 用 户 不 认 可 ， 用 户 称 自 己 不 知 道 自 己 的 身 份 证 是 什 么 ， 我 方 告 知 用 户 可 以 让 他 提 供 一 些 相 关 的 信 息 ， 用 户 不 认 可 ， 用 户 要 求 我 方 提 供 一 些 相 关 的 信 息 ， 请 尽 快 核 实 处 理 谢 谢 ！
25116|用 户 来 电 反 馈 ， 针 对 于 1 2 月 产 生 的 手 机 上 网 流 量 费 3 0 元 不 认 可 ， 我 方 按 照 上 网 日 志 解 释 ， 用 户 不 认 可 ， 烦 请 后 台 处 理 ， 谢 谢 ！
25117|用 户 来 电 称 * * * * * * * * 号 码 要 办 理 补 换 卡 ， 我 方 告 知 用 户 异 地 补 换 卡 ， 用 户 称 自 己 是 流 量 通 用 ， 想 要 在 全 国 营 业 厅 通 用 ， 我 方 告 知 用 户 异 地 补 换 卡 ， 用 户 称 自 己 是 流 量 通 用 ， 要 求 我 方 为 其 上 报 反 馈 ， 请 处 理 ， 谢 谢 ！
25118|客 服 中 心 接 到 客 户 反 映 通 过 通 信 大 数 据 行 程 卡 获 取 验 证 码 后 ， 提 示 “ 应 用 服 务 异 常 ” 。 客 户 诉 求 ： * * * * * * *
25119|客 户 来 电 反 映 无 法 接 收 到 短 信 ， 请 提 供 下 发 的 号 码 *   *   *   *   *   *   以 及 时 间 * * : * * : * * ， 为 客 户 记 录 反 映 ， 客 户 的 诉 求 *   *   *   *
25120|用 户 来 电 反 映 自 己 昨 天 交 了 3 0 元 腾 讯 大 王 卡 ， 但 是 现 在 查 询 扣 费 了 ， 我 方 查 询 到 用 户 有 1 个 月 的 上 网 费 用 ， 用 户 称 自 己 没 有 使 用 ， 我 方 查 询 到 用 户 有 1 个 月 的 上 网 费 用 ， 用 户 称 自 己 没 有 使 用 ， 用 户 要 求 我 方 核 实 原 因 并 回 复 ， 请 处 理 ， 谢 谢 ！
25121|用 户 来 电 反 映 宽 带 网 速 慢 ， 我 方 查 询 用 户 宽 带 为 5 G 套 餐 ， 用 户 称 在 所 有 位 置 信 号 正 常 ， 无 法 上 网 ， 用 户 要 求 核 实 具 体 原 因 ， 请 处 理 ， 谢 谢 。
25122|用 户 来 电 反 映 之 前 问 题 ， 详 见 工 单 流 水 号 ： t s * * * * * * * * ， 用 户 称 之 前 反 馈 的 问 题 没 有 解 决 ， 要 求 我 方 将 费 用 退 还 ， 请 处 理 ， 谢 谢
25123|用 户 来 电 反 映 自 己 在 双 1 2   参 加 了 充 值 5 0 0 返 6 0 0 元 的 活 动 ， 但 是 用 户 称 自 己 在 公 众 号 里 面 查 看 不 到 话 费 券 ， 我 方 已 正 常 向 用 户 解 释 ， 用 户 不 认 可 ， 要 求 我 方 上 报 反 馈 ， 请 处 理 ， 谢 谢 ！
25124|用 户 来 电 反 映 对 1   月 份 产 生 的 2 4 元 流 量 费 用 存 在 疑 义 ， 按 移 动 上 网 日 志 向 用 户 正 常 解 释 ， 用 户 不 认 可 ， 我 方 按 照 快 速 流 程 核 减 费 用 ， 用 户 仍 不 认 可 ， 强 烈 要 求 我 方 查 询 具 体 原 因 ， 请 处 理 并 回 复 ， 谢 谢 ！
25125|用 户 来 电 咨 询 宽 带 续 约 我 方 经 查 询 用 户 在 2 0 2 1 - 0 2 - 0 8   1 4 :   1 2 :   3 2 有 短 信 通 知 用 户 办 理 的 宽 带 续 费 信 息 我 方 经 查 询 用 户 在 2 0 2 1 - 0 2 - 0 8   1 4 :   1 2 :   3 2 有 一 个 宽 带 续 费 信 息 用 户 称 收 到 了 一 条 短 信 提 示 用 户 办 理 了 宽 带 续 费 ， 用 户 对 此 不 认 可 要 求 我 方 核 实 请 核 实 处 理 谢 谢
25126|* * * * * * * * 用 户 来 电 反 映 ， 针 对 2 0 2 1 0 1 月 产 生 的 1 0 . 2 元 的 流 量 费 不 认 可 ， 称 并 没 有 使 用 非 腾 讯 的 a p p ， 已 按 移 动 用 户 上 网 流 量 明 细 正 常 解 释 ， 不 认 可 ， 称 与 实 际 使 用 不 符 ， 要 求 核 查 原 因 ， 反 映 强 烈 ， 请 尽 快 处 理 并 回 复 ， 谢 谢 。 （ 经 查 前 期 曾 为 其 减 免 过 流 量 费 用 ）
25127|用 户 来 电 反 映 称 自 己 号 码 是 赵 婷 的 ， 之 前 是 自 己 使 用 过 ， 但 是 一 直 接 到 之 前 的 银 行 的 短 信 ， 用 户 称 自 己 的 号 码 是 经 常 有 赵 婷 的 信 息 使 用 过 ， 用 户 对 此 不 认 可 ， 用 户 要 求 我 方 尽 快 处 理 ， 谢 谢 *   *   *
25128|用 户 来 电 称 自 己 的 号 码 在 * * * * * * * * 有 欠 费 ， 用 户 称 自 己 没 有 开 通 过 ， 我 方 通 过 系 统 查 询 用 户 号 码 欠 费 为 - 2 . 1 0 ， 用 户 称 自 己 没 有 开 通 过 ， 用 户 要 求 我 方 核 实 原 因 ， 请 处 理 谢 谢 ！
25129|用 户 来 电 对 2 0 2 1 0 1 月 产 生 的 3 7 . 8 0 元 的 流 量 费 有 疑 义 ， 我 方 经 系 统 查 询 安 上 网 日 志 向 用 户 解 释 ， 用 户 不 认 可 ， 我 方 按 快 速 处 理 向 用 户 核 减 费 用 ， 用 户 不 认 可 要 求 核 实 原 因 ， 请 处 理 ， 谢 谢 。
25130|客 户 来 电 反 映 无 法 接 收 到 短 信 ， 请 提 供 下 发 的 号 码 * * * * * * * * 以 及 时 间 2 0 2 1 . 0 2 . 1 0 :   上 午 8 点 ， 为 客 户 记 录 反 映 ， 客 户 的 诉 求 尽 快 处 理 。
25131|用 户 来 电 反 馈 自 己 办 理 宽 带 续 费 成 功 了 ， 但 是 在 地 址 上 还 是 显 示 原 来 的 门 3 0 1 ， 用 户 对 此 不 认 可 ， 要 求 我 方 上 报 反 馈 ， 请 处 理 ， 谢 谢 ！
