id|ret
25150|用户来电反映自己订购了9元10g 今日头条国内定向流量，但是自己看抖音走的是通用流量，我方已正常向用户解释，用户不认可，要求我方核实并回复，烦请后台处理谢谢。* * *
25151|用户再次来电反映此问题，详见工单ts********，用户称自己在1月2号来电反映此问题，称自己办理不了业务，我方经系统查询显示用户为黑名单用户，现用户要求我方尽快处理，请处理谢谢！
25152|用户来电称自己办理了千兆宽带领取了一个会员，但是用户称自己没有使用，我某某人常解释，用户不认可，要求我方反馈回复此问题，请处理，谢谢！
25153|客户来电反映从202101 时间开始，在所有位置信号正常，无法正常主被叫，换机换卡无效，经系统查询号码状态正常，已为客户进行“一键体检”操作无效，客户要求我方核实具体原因并回复，谢谢！
25154|用户来电反映对欠费-132.20元有疑义，我方经系统查询用户套餐为畅爽冰激凌5g套餐199元，用户套餐为畅爽冰激凌5g套餐199元，用户称自己没有办理过，我方经查询用户办理的iptv15元套餐，副卡每月15元，用户称自己没有办理过，我方经查询用户在2020-08-08有办理过，用户称自己没有办理过，用户要求我方核实原因并回复，请处理谢谢。
25155|用户来电反映称自己身份证名下有两个号码********和********和********和********和********和********和********和********和********和********和********和********，用户称自己现在不知道号码，我方建议用户带着身份证去营业厅查询，用户不认可，要求我方协助查询，请处理，谢谢
25156|用户来电反映对202012 月份产生的29.57元流量费用存在疑义，按移动上网日志向用户正常解释，用户不认可，我方按照快速流程核减费用，用户仍不认可，强烈要求我方查询具体原因，请处理并回复，谢谢！
25157|********某某人，用户来电反映在积分商城用积分兑换了军刀，用户称兑换后无法使用，提示退货，用户要求退货，请处理回复谢谢！
25158|用户来电反馈通过手厅办理销户，提示用户有合约，无法办理，用户称同事都消了，要求我方协助办理，请尽快处理，谢谢
25159|用户来电反馈自己在上个月去营业厅办理套餐变更，但是营业厅人员告知用户套餐变更成功后，用户查询到套餐未变更成功，用户对此不认可，要求我方上报反馈，请处理，谢谢！
25160|客户来电反映无法接收到短信，请提供下发的号码********以及时间2021.2. 10，为客户记录反映，客户的诉求要求尽快处理，烦请处理，谢谢。
25161|非常感谢您向我们提供这些宝贵信息，我们已经对您反应的问题进行记录反馈，同时我公司也会持续优化网络，建议您留意以后的使用情况，谢谢！;投诉现象最近发生时间：以前信号很好，最近信号不好;
25162|用户来电称自己现在在异地，想要办理过户，我方告知用户到营业厅办理，用户称自己现在不在北京，无法回到北京办理，用户要求我方协助处理，烦请后台处理，谢谢。
25163|用户来电反映称在1月11日下午三点左右手机营业厅无法正常使用，用户称在1月11日下午四点左右手机营业厅无法正常使用，用户要求我方协助处理，请处理谢谢
25164|用户来电反映自己的位置在西城区右安门地区，现在在北京肿瘤医院区刘婴医院西院区，用户称自己无法查询行程，要求我方核实原因，请处理，谢谢！
25165|非常感谢您向我们提供这些宝贵信息，我们已经对您反应的问题进行记录反馈，同时我公司也会持续优化网络，建议您留意以后的使用情况，谢谢！;投诉现象最近发生时间：一直信号不好;
25166|用户来电反映对1 月份产生的30元流量费用存在疑义，按移动上网日志向用户正常解释，用户不认可，称自己没有使用，强烈要求我方查询具体原因，请处理并回复，谢谢！
25167|用户来电称想要办理过户，我方告知用户可以携带原机主的身份证原件和sim卡，用户称自己新办理的，我方告知用户新机主有效证件无法办理过户，用户称自己新办理的，我方告知用户新机主不在同一个户口本，用户要求我方协助办理过户，我方告知用户新机主无法办理过户，用户称自己新办理的，我方告知用户新机主不在同一个户口本，用户要求我方协助办理过户，我方告知用户新机主无法办理过户，用户称自己新办理的，要求我方为其协助过户，请处理谢谢。
25168|用户来电对202102月产生的51.00元的流量费有疑义，我方经系统查询安上网日志向用户解释，用户不认可，我方按快速处理向用户核减费用，用户不认可要求核实原因，请处理，谢谢。
25169|用户来电称自己行程码显示去过吉林，但是用户称自己在1月3号去的吉林通化市，但是通话码显示去过吉林，用户要求我方核实原因，请处理，谢谢
25170|用户来电称号码无法使用，我方经系统查询为局方停机，原因是疑似骚扰停机（标记），按照知识库向用户正常解释，用户不认可，称自己不在北京，要求我方协助处理，请处理，谢谢
25171|用户来电反映自己办理的是阿里小宝卡，观看视频时提示自己是免流的，但是今天使用uc 浏览器却一直提示自己是流量，我方按照上网日志解释，用户不认可，要求我方核实原因，烦请处理，谢谢！
25172|用户来电称自己之前办理的套餐是198元冰激凌套餐，但是现在查询用户套餐实际扣费是198元，我方已按正常口径解释，用户不认可，要求我方核实，请处理，谢谢！
25173|非常感谢您向我们提供这些宝贵信息，我们已经对您反应的问题进行记录反馈，同时我公司也会持续优化网络，建议您留意以后的使用情况，谢谢！;投诉现象最近发生时间：一直信号不好;
25174|客户您好！您反映的问题我们已经记录。您投诉的区域，已有基站建设计划，我们正在获取资源，因涉及在别人地方上加资源首先要得到当地居民（或业主）、物业的允许, 目前方案正在制定，仍需一段时间才能开工建设，希望您能耐心等待。如果上述资源全部协调顺利，最长需要三个月才能完成建站，如果您有什么物业关系，能够加快相关资源协调力度，也希望您拨打10139和我们联系，我们自身也会加大协调力度，尽早解决您反映的问题。; 投诉现象最近发生时间：以前信号很好，最近信号不好;
